Pemandu_ID,Nama_Pemandu,Optional_Bahasa,Umur,Jenis_Kelamin,Tempat,Pendidikan_Terakhir,Pekerjaan,Nomor_Telepon,Price_per_hour,Time_duration_in_min,Rating,Avatars
PMD1058,Najam Mangunsong,Inggris,37,Laki-laki,Asahan,SD,Wiraswasta,+6288918933657,91000,180,1,xsgames.co/randomusers/avatar.php?g=male
PMD1059,Puspa Simanjuntak,Inggris,17,Perempuan,Kabupaten Aceh Singkil,S2,Pengusaha,+6280019610169,125000,60,5,xsgames.co/randomusers/avatar.php?g=female
PMD106,Ana Yulianti,Jepang,24,Perempuan,Kabupaten Maluku Tengah,SMP,Pengusaha,+6286214642835,99000,240,3,xsgames.co/randomusers/avatar.php?g=female
PMD1060,Jayeng Budiyanto,Inggris,21,Laki-laki,West Halmahera,SMA,PNS,+6286332797482,131000,180,5,xsgames.co/randomusers/avatar.php?g=male
PMD1061,Marsudi Wibisono,Jepang,19,Laki-laki,Central Aceh,SMP,Dokter,+6284286075588,114000,360,2,xsgames.co/randomusers/avatar.php?g=male
PMD1062,dr. Harimurti Kusumo,Inggris,30,Perempuan,Kota Jayapura,S1,Pedagang,+6285713496544,52000,180,2,xsgames.co/randomusers/avatar.php?g=female
PMD1063,"Calista Mandala, S.E.",Mandarin,36,Perempuan,Mixco,S1,Pengusaha,+6286731483526,122000,120,2,xsgames.co/randomusers/avatar.php?g=female
PMD1064,Intan Suryatmi,Inggris,35,Laki-laki,Kabupaten Manggarai Barat,S2,Wartawan,+6287322329251,125000,60,2,xsgames.co/randomusers/avatar.php?g=male
PMD1065,"Dr. Adika Agustina, M.Kom.",Jepang,40,Perempuan,Miami-Dade County,S1,Wiraswasta,+6281587185778,123000,300,1,xsgames.co/randomusers/avatar.php?g=female
PMD1066,Kiandra Nurdiyanti,Mandarin,17,Perempuan,Kota Bengkulu,SD,Pedagang,+6287732778427,103000,120,2,xsgames.co/randomusers/avatar.php?g=female
PMD1067,Harja Nababan,Inggris,33,Laki-laki,Hamilton County,S1,Dokter,+6286527759177,102000,360,3,xsgames.co/randomusers/avatar.php?g=male
PMD1068,Rama Gunarto,Jepang,38,Laki-laki,Kabupaten Ciamis,SMA,Dokter,+6289256025799,76000,360,1,xsgames.co/randomusers/avatar.php?g=male
PMD1069,Ella Lailasari,Inggris,26,Perempuan,Klungkung,SMA,Wiraswasta,+6289619455203,147000,120,5,xsgames.co/randomusers/avatar.php?g=female
PMD107,Galak Waluyo,Inggris,20,Laki-laki,Kabupaten Bogor,SMP,Dokter,+6280261233508,104000,240,4,xsgames.co/randomusers/avatar.php?g=male
PMD1070,Saadat Kusumo,Mandarin,20,Laki-laki,Kabupaten Muaro Jambi,SMP,Guru,+6286267522717,70000,240,1,xsgames.co/randomusers/avatar.php?g=male
PMD1071,Cornelia Halim,Inggris,29,Laki-laki,Moskva,S1,Pedagang,+6287422564348,143000,360,1,xsgames.co/randomusers/avatar.php?g=male
PMD1072,Dian Mardhiyah,Inggris,31,Perempuan,Kabupaten Banggai,SMP,Wartawan,+6287742562977,127000,300,3,xsgames.co/randomusers/avatar.php?g=female
PMD1073,Darsirah Simanjuntak,Mandarin,18,Laki-laki,Pampanga,SMP,Pengusaha,+6287580507252,141000,240,5,xsgames.co/randomusers/avatar.php?g=male
PMD1074,Janet Palastri,Jepang,21,Laki-laki,Kabupaten Gianyar,S2,Dokter,+6286087864882,100000,60,3,xsgames.co/randomusers/avatar.php?g=male
PMD1075,Harsana Permadi,Jepang,35,Laki-laki,Kabupaten Maluku Tengah,SD,Dokter,+6286651791658,57000,60,1,xsgames.co/randomusers/avatar.php?g=male
PMD1076,Jail Najmudin,Mandarin,24,Laki-laki,Kota Makassar,SMP,Pedagang,+6285335626238,88000,120,1,xsgames.co/randomusers/avatar.php?g=male
PMD1077,Ulya Nugroho,Jepang,18,Perempuan,Kota Sorong,S2,Wiraswasta,+6281300516080,54000,300,5,xsgames.co/randomusers/avatar.php?g=female
PMD1078,Ratna Novitasari,Mandarin,18,Perempuan,Kabupaten Bandung Barat,SD,Wiraswasta,+6288169888139,65000,240,4,xsgames.co/randomusers/avatar.php?g=female
PMD1079,Gina Prastuti,Inggris,38,Perempuan,Kota Banda Aceh,SD,Pengusaha,+6282862283252,52000,60,3,xsgames.co/randomusers/avatar.php?g=female
PMD108,"Dewi Laksita, S.I.Kom",Mandarin,33,Perempuan,Southeast Minahasa,S2,Wartawan,+6286672927269,93000,360,2,xsgames.co/randomusers/avatar.php?g=female
PMD1080,Ellis Pratiwi,Jepang,40,Perempuan,Kabupaten Aceh Singkil,SMP,PNS,+6284462031450,91000,180,2,xsgames.co/randomusers/avatar.php?g=female
PMD1081,Putri Saputra,Inggris,29,Laki-laki,Kota Ternate,S2,Pengusaha,+6280905332189,59000,240,4,xsgames.co/randomusers/avatar.php?g=male
PMD1082,Juli Laksmiwati,Inggris,38,Perempuan,Greene County,SMA,Wiraswasta,+6286193971326,131000,360,1,xsgames.co/randomusers/avatar.php?g=female
PMD1083,"drg. Hana Purnawati, S.T.",Mandarin,24,Laki-laki,Kabupaten Bandung,S2,Dokter,+6282510157356,105000,360,2,xsgames.co/randomusers/avatar.php?g=male
PMD1084,Adinata Latupono,Inggris,25,Laki-laki,Kanpur Division,S2,PNS,+6282674675994,66000,240,4,xsgames.co/randomusers/avatar.php?g=male
PMD1085,"Eja Yuniar, M.Pd",Inggris,33,Perempuan,Kota Padang,S2,Pedagang,+6282434745969,59000,300,4,xsgames.co/randomusers/avatar.php?g=female
PMD1086,Hana Permata,Inggris,37,Perempuan,Kabupaten Karanganyar,SD,Guru,+6282655316785,139000,180,3,xsgames.co/randomusers/avatar.php?g=female
PMD1087,Novi Nuraini,Jepang,25,Perempuan,Tanah Bumbu,SMP,Wiraswasta,+6284629582387,113000,300,4,xsgames.co/randomusers/avatar.php?g=female
PMD1088,Ismail Budiyanto,Jepang,28,Laki-laki,Kota Depok,SMP,Pedagang,+6286257956992,112000,180,1,xsgames.co/randomusers/avatar.php?g=male
PMD1089,Gaman Prasasta,Inggris,23,Perempuan,Kabupaten Ciamis,S2,Wartawan,+6281534070808,85000,180,3,xsgames.co/randomusers/avatar.php?g=female
PMD109,Atmaja Halim,Mandarin,21,Laki-laki,Kabupaten Sumba Timur,SD,Dokter,+6288808879318,147000,300,4,xsgames.co/randomusers/avatar.php?g=male
PMD1090,Tomi Nainggolan,Jepang,32,Laki-laki,Kanpur Division,SMA,Pedagang,+6288265889738,136000,300,1,xsgames.co/randomusers/avatar.php?g=male
PMD1091,Alika Mayasari,Inggris,20,Perempuan,Garut,SMP,Wiraswasta,+6289963545858,113000,240,4,xsgames.co/randomusers/avatar.php?g=female
PMD1092,Caraka Wacana,Inggris,23,Laki-laki,Sorong,S2,Wartawan,+6280820524023,75000,180,1,xsgames.co/randomusers/avatar.php?g=male
PMD1093,Vicky Pratiwi,Mandarin,37,Laki-laki,Kepulauan Seribu,S1,Guru,+6283493067828,129000,300,3,xsgames.co/randomusers/avatar.php?g=male
PMD1094,Asirwada Rajata,Jepang,34,Laki-laki,Kabupaten Agam,SMP,Wartawan,+6289658768240,111000,120,2,xsgames.co/randomusers/avatar.php?g=male
PMD1095,Cinthia Hastuti,Jepang,27,Perempuan,Hancock County,SMP,Wartawan,+6285759060044,86000,300,2,xsgames.co/randomusers/avatar.php?g=female
PMD1096,Dagel Simbolon,Inggris,18,Perempuan,Kabupaten Aceh Tengah,S2,PNS,+6286439050637,109000,180,4,xsgames.co/randomusers/avatar.php?g=female
PMD1097,Eli Pradipta,Mandarin,29,Perempuan,Garut,S2,Wiraswasta,+6286484539176,126000,300,2,xsgames.co/randomusers/avatar.php?g=female
PMD1098,"Sabri Firgantoro, S.Ked",Jepang,39,Perempuan,Ngada,S2,Wiraswasta,+6289316366737,89000,120,1,xsgames.co/randomusers/avatar.php?g=female
PMD1099,"Sutan Hendra Lailasari, S.Pt",Jepang,22,Perempuan,Central Aceh,S2,Pedagang,+6285645654195,115000,240,4,xsgames.co/randomusers/avatar.php?g=female
PMD110,Damar Kuswoyo,Jepang,38,Perempuan,Kabupaten Semarang,S2,Wiraswasta,+6282706291546,76000,180,5,xsgames.co/randomusers/avatar.php?g=female
PMD1100,Gantar Simanjuntak,Mandarin,38,Laki-laki,Bandung Barat,S1,Pengusaha,+6289950852818,125000,60,3,xsgames.co/randomusers/avatar.php?g=male
PMD1101,Tania Astuti,Inggris,35,Perempuan,Monterey County,SD,Wartawan,+6286368320810,100000,360,1,xsgames.co/randomusers/avatar.php?g=female
PMD1102,Bakianto Prayoga,Mandarin,34,Laki-laki,Chaffee County,SMA,Pedagang,+6286736608663,125000,360,5,xsgames.co/randomusers/avatar.php?g=male
PMD1103,Dalima Santoso,Mandarin,20,Perempuan,Hamilton County,S1,Wartawan,+6282425414714,137000,120,2,xsgames.co/randomusers/avatar.php?g=female
PMD1104,Zulfa Wijayanti,Inggris,40,Perempuan,Bantul,SMA,Dokter,+6287664185378,135000,240,4,xsgames.co/randomusers/avatar.php?g=female
PMD1105,Ina Rahmawati,Inggris,36,Perempuan,Ngada,SMA,PNS,+6288387185946,62000,180,1,xsgames.co/randomusers/avatar.php?g=female
PMD1106,Ghaliyati Namaga,Jepang,21,Perempuan,Minahasa,SD,Pengusaha,+6280805462759,54000,120,2,xsgames.co/randomusers/avatar.php?g=female
PMD1107,Karimah Yuniar,Jepang,30,Perempuan,Tanah Datar,SMA,Dokter,+6285491272786,55000,360,2,xsgames.co/randomusers/avatar.php?g=female
PMD1108,Halim Sihotang,Inggris,20,Laki-laki,Kabupaten Gayo Lues,SD,Guru,+6282967456656,116000,180,4,xsgames.co/randomusers/avatar.php?g=male
PMD1109,Sari Wahyuni,Jepang,36,Perempuan,Tanah Datar,SD,Wiraswasta,+6282948294655,61000,180,4,xsgames.co/randomusers/avatar.php?g=female
PMD111,Samiah Padmasari,Mandarin,37,Perempuan,Kabupaten Gianyar,SMA,Pedagang,+6282736189657,145000,240,1,xsgames.co/randomusers/avatar.php?g=female
PMD1110,Cornelia Zulaika,Jepang,17,Perempuan,Batu,SMP,Guru,+6280614236934,64000,180,3,xsgames.co/randomusers/avatar.php?g=female
PMD1111,Mariadi Lazuardi,Jepang,24,Laki-laki,Kabupaten Bengkulu Tengah,SMA,Wiraswasta,+6288649606795,132000,120,1,xsgames.co/randomusers/avatar.php?g=male
PMD1112,Jaswadi Winarno,Jepang,31,Laki-laki,Tasikmalaya,SMP,Guru,+6280495509955,97000,240,2,xsgames.co/randomusers/avatar.php?g=male
PMD1113,Johan Natsir,Jepang,27,Laki-laki,Sikka,SMP,Guru,+6283160123212,90000,360,5,xsgames.co/randomusers/avatar.php?g=male
PMD1114,Putri Mayasari,Jepang,17,Perempuan,Aceh Besar,S2,Pedagang,+6288683373856,92000,60,4,xsgames.co/randomusers/avatar.php?g=female
PMD1115,Surya Sihombing,Jepang,27,Laki-laki,Central Aceh,SMA,Dokter,+6283305999603,101000,360,5,xsgames.co/randomusers/avatar.php?g=male
PMD1116,"Dr. Kambali Laksmiwati, M.M.",Inggris,20,Perempuan,Surabaya,S2,Wiraswasta,+6280596043061,69000,240,4,xsgames.co/randomusers/avatar.php?g=female
PMD1117,Jati Latupono,Jepang,40,Laki-laki,Bukittinggi,SMP,Pengusaha,+6289561380559,58000,240,1,xsgames.co/randomusers/avatar.php?g=male
PMD1118,Mahfud Najmudin,Jepang,30,Laki-laki,Kabupaten Ende,SMP,Dokter,+6282264637204,110000,300,5,xsgames.co/randomusers/avatar.php?g=male
PMD1119,Galak Prabowo,Inggris,21,Laki-laki,Kabupaten Kaur,S2,Wiraswasta,+6281304743402,123000,240,1,xsgames.co/randomusers/avatar.php?g=male
PMD112,Ira Aryani,Mandarin,26,Perempuan,Kabupaten Badung,SMA,Pedagang,+6286589623656,108000,240,1,xsgames.co/randomusers/avatar.php?g=female
PMD1120,Sidiq Budiman,Jepang,28,Laki-laki,Hancock County,SMA,Pengusaha,+6280641586820,82000,180,2,xsgames.co/randomusers/avatar.php?g=male
PMD1121,Jane Padmasari,Jepang,29,Perempuan,Sorong,SMP,Wiraswasta,+6288663938608,121000,120,4,xsgames.co/randomusers/avatar.php?g=female
PMD1122,Ega Kuswoyo,Jepang,29,Laki-laki,Davao del Norte,SD,Wartawan,+6287729490017,120000,180,2,xsgames.co/randomusers/avatar.php?g=male
PMD1123,"Kiandra Purwanti, M.Farm",Jepang,20,Perempuan,Kota Banjar Baru,S1,Dokter,+6281279406192,86000,240,5,xsgames.co/randomusers/avatar.php?g=female
PMD1124,Patricia Hakim,Inggris,31,Perempuan,Kabupaten Jayapura,S1,Pedagang,+6287545935226,72000,60,1,xsgames.co/randomusers/avatar.php?g=female
PMD1125,Rika Pertiwi,Inggris,24,Perempuan,Kota Depok,SD,Wartawan,+6286721686468,64000,180,1,xsgames.co/randomusers/avatar.php?g=female
PMD1126,Gasti Halimah,Jepang,21,Laki-laki,Kabupaten Pangandaran,S1,Pedagang,+6289506784746,87000,60,4,xsgames.co/randomusers/avatar.php?g=male
PMD1127,"Jaka Nashiruddin, M.TI.",Inggris,30,Perempuan,Padang Pariaman,S2,Dokter,+6288959953129,71000,300,2,xsgames.co/randomusers/avatar.php?g=female
PMD1128,Hani Pratiwi,Jepang,32,Laki-laki,North Minahasa,S2,Pengusaha,+6280367209739,58000,300,5,xsgames.co/randomusers/avatar.php?g=male
PMD1129,Titi Usada,Jepang,34,Perempuan,Kabupaten Sukoharjo,SD,Pedagang,+6285119251583,105000,120,2,xsgames.co/randomusers/avatar.php?g=female
PMD113,Leo Wahyudin,Jepang,26,Perempuan,Kota Yogyakarta,S1,Dokter,+6288613494859,113000,120,1,xsgames.co/randomusers/avatar.php?g=female
PMD1130,Cawisadi Saptono,Jepang,27,Laki-laki,Kota Samarinda,SMP,Guru,+6285791809070,69000,360,1,xsgames.co/randomusers/avatar.php?g=male
PMD1131,Ida Agustina,Mandarin,17,Perempuan,Kabupaten Gianyar,SMA,Guru,+6284583832190,78000,300,4,xsgames.co/randomusers/avatar.php?g=female
PMD1132,Aditya Prakasa,Jepang,31,Laki-laki,Kabupaten Purwakarta,SMP,Wiraswasta,+6287872033954,104000,120,4,xsgames.co/randomusers/avatar.php?g=male
PMD1133,Ade Nababan,Jepang,28,Laki-laki,Cikananga,SMP,Dokter,+6285290901250,75000,360,1,xsgames.co/randomusers/avatar.php?g=male
PMD1134,Slamet Waskita,Inggris,37,Laki-laki,Denpasar,SMP,PNS,+6287600212656,59000,120,4,xsgames.co/randomusers/avatar.php?g=male
PMD1135,Emong Winarno,Mandarin,39,Laki-laki,Kabupaten Jepara,SD,Guru,+6286015393893,128000,120,5,xsgames.co/randomusers/avatar.php?g=male
PMD1136,"Tirta Hakim, S.Sos",Inggris,17,Perempuan,Central Aceh,S2,Wartawan,+6286454251612,105000,120,5,xsgames.co/randomusers/avatar.php?g=female
PMD1137,Syahrini Sitorus,Inggris,20,Laki-laki,Kabupaten Deli Serdang,S1,Dokter,+6282852729583,98000,240,3,xsgames.co/randomusers/avatar.php?g=male
PMD1138,Himawan Mangunsong,Jepang,30,Perempuan,Kabupaten Sumba Timur,S1,Guru,+6285608174918,76000,300,4,xsgames.co/randomusers/avatar.php?g=female
PMD1139,Gandewa Marbun,Jepang,38,Laki-laki,Kota Malang,S1,Guru,+6288726844284,76000,120,4,xsgames.co/randomusers/avatar.php?g=male
PMD114,"Gara Tarihoran, S.Gz",Jepang,20,Laki-laki,Kota Jakarta Timur,S2,PNS,+6285022621190,141000,240,3,xsgames.co/randomusers/avatar.php?g=male
PMD1140,Emas Mandala,Mandarin,29,Laki-laki,Palangka Raya,SMA,PNS,+6287791145888,70000,120,3,xsgames.co/randomusers/avatar.php?g=male
PMD1141,Makuta Wahyudin,Inggris,38,Laki-laki,Kota Palembang,SMP,Dokter,+6286113477473,97000,180,3,xsgames.co/randomusers/avatar.php?g=male
PMD1142,Viman Mandala,Jepang,20,Laki-laki,New Hanover County,SD,Dokter,+6286624931986,136000,300,3,xsgames.co/randomusers/avatar.php?g=male
PMD1143,Raditya Waluyo,Jepang,27,Laki-laki,Kota Ternate,SMP,Pedagang,+6286021366065,64000,120,5,xsgames.co/randomusers/avatar.php?g=male
PMD1144,Puput Marpaung,Mandarin,21,Perempuan,Bukittinggi,S2,Pedagang,+6285860548813,70000,360,1,xsgames.co/randomusers/avatar.php?g=female
PMD1145,Vanya Rahmawati,Mandarin,26,Perempuan,Sidoarjo,SMP,Dokter,+6286607549477,135000,240,1,xsgames.co/randomusers/avatar.php?g=female
PMD1146,Jasmin Gunawan,Jepang,28,Laki-laki,Palangka Raya,S1,Wartawan,+6283782750621,104000,360,1,xsgames.co/randomusers/avatar.php?g=male
PMD1147,Daliman Sihombing,Jepang,21,Laki-laki,Government of Amsterdam,SD,Wartawan,+6285023883223,145000,60,1,xsgames.co/randomusers/avatar.php?g=male
PMD1148,Jasmin Winarsih,Inggris,21,Perempuan,Kota Lhokseumawe,SMA,Guru,+6282188216157,130000,360,4,xsgames.co/randomusers/avatar.php?g=female
PMD1149,Usyi Yolanda,Inggris,33,Perempuan,Kota Depok,SMA,Dokter,+6287442920705,129000,180,4,xsgames.co/randomusers/avatar.php?g=female
PMD115,Saka Wahyudin,Mandarin,34,Laki-laki,Banjarnegara,S1,Guru,+6283976455712,64000,180,5,xsgames.co/randomusers/avatar.php?g=male
PMD1150,Padmi Riyanti,Mandarin,33,Perempuan,Kotabaru,SMA,Pedagang,+6284815681360,84000,300,1,xsgames.co/randomusers/avatar.php?g=female
PMD1151,Yani Kurniawan,Inggris,17,Perempuan,Garut,S2,PNS,+6288305261076,78000,360,5,xsgames.co/randomusers/avatar.php?g=female
PMD1152,Keisha Widiastuti,Inggris,25,Perempuan,Hamilton County,SMA,Wartawan,+6285895588614,112000,300,3,xsgames.co/randomusers/avatar.php?g=female
PMD1153,Maimunah Agustina,Inggris,39,Perempuan,Kota Banda Aceh,SD,PNS,+6280724432107,129000,300,3,xsgames.co/randomusers/avatar.php?g=female
PMD1154,drg. Luwes Hutapea,Mandarin,38,Perempuan,Sikka,S1,PNS,+6281996101761,127000,180,2,xsgames.co/randomusers/avatar.php?g=female
PMD1155,T. Eluh Prastuti,Inggris,28,Laki-laki,Kabupaten Badung,S2,Wiraswasta,+6289278818427,79000,180,5,xsgames.co/randomusers/avatar.php?g=male
PMD1156,Diah Farida,Mandarin,26,Perempuan,Kota Jayapura,SD,Guru,+6285189064235,148000,240,2,xsgames.co/randomusers/avatar.php?g=female
PMD1157,Victoria Prasetya,Inggris,34,Perempuan,Kabupaten Sumba Barat Daya,S1,Dokter,+6280391580416,127000,240,2,xsgames.co/randomusers/avatar.php?g=female
PMD1158,Paris Puspita,Mandarin,26,Perempuan,Kendari,SMA,Wartawan,+6289548550508,115000,60,1,xsgames.co/randomusers/avatar.php?g=female
PMD1159,Respati Hastuti,Inggris,39,Perempuan,Jambi,S1,Dokter,+6283897692799,113000,300,5,xsgames.co/randomusers/avatar.php?g=female
PMD116,Ir. Siska Januar,Mandarin,34,Laki-laki,Kota Tangerang,S2,Pedagang,+6289505536069,70000,180,5,xsgames.co/randomusers/avatar.php?g=male
PMD1160,Kartika Purwanti,Inggris,21,Perempuan,Samarinda,SMP,Wiraswasta,+6288827825941,142000,240,1,xsgames.co/randomusers/avatar.php?g=female
PMD1161,Tari Lailasari,Inggris,25,Laki-laki,Yogyakarta,S1,Wiraswasta,+6280448197649,80000,60,2,xsgames.co/randomusers/avatar.php?g=male
PMD1162,Yance Safitri,Mandarin,35,Perempuan,Kota Jayapura,SMA,Wiraswasta,+6287324913735,93000,180,1,xsgames.co/randomusers/avatar.php?g=female
PMD1163,Wahyu Putra,Mandarin,18,Laki-laki,Banjarmasin,SMP,Guru,+6281890763864,52000,300,1,xsgames.co/randomusers/avatar.php?g=male
PMD1164,Ir. Gasti Gunarto,Jepang,30,Perempuan,Kotabaru,S1,PNS,+6282688563361,84000,180,3,xsgames.co/randomusers/avatar.php?g=female
PMD1165,"H. Kenzie Rahayu, S.IP",Mandarin,30,Perempuan,Kabupaten Aceh Singkil,S1,Wiraswasta,+6282805216664,87000,300,5,xsgames.co/randomusers/avatar.php?g=female
PMD1166,Caturangga Setiawan,Inggris,31,Laki-laki,Kabupaten Muaro Jambi,SMP,Wiraswasta,+6284029912586,131000,60,1,xsgames.co/randomusers/avatar.php?g=male
PMD1167,Kairav Napitupulu,Mandarin,26,Laki-laki,Kota Manado,SMA,Guru,+6286341942537,131000,240,2,xsgames.co/randomusers/avatar.php?g=male
PMD1168,"Prayoga Ramadan, M.Ak",Jepang,18,Perempuan,Moskva,S2,Pengusaha,+6284469975589,103000,360,5,xsgames.co/randomusers/avatar.php?g=female
PMD1169,dr. Carla Maryadi,Mandarin,28,Perempuan,Sidoarjo,S2,Dokter,+6289413184386,51000,360,1,xsgames.co/randomusers/avatar.php?g=female
PMD117,Ellis Widiastuti,Jepang,17,Perempuan,Sabang,SD,Pedagang,+6289995338765,84000,240,3,xsgames.co/randomusers/avatar.php?g=female
PMD1170,Tgk. Saadat Mulyani,Inggris,19,Perempuan,Sukabumi,S1,PNS,+6285230627606,109000,60,5,xsgames.co/randomusers/avatar.php?g=female
PMD1171,Alika Nasyidah,Inggris,18,Laki-laki,Southeast Minahasa,S2,Dokter,+6286040467652,138000,180,5,xsgames.co/randomusers/avatar.php?g=male
PMD1172,Lulut Adriansyah,Mandarin,22,Laki-laki,Leeds and Grenville United Counties,SD,Wartawan,+6282966695480,81000,360,5,xsgames.co/randomusers/avatar.php?g=male
PMD1173,Lantar Budiyanto,Jepang,24,Laki-laki,Ngada,S2,Pedagang,+6284638182171,141000,300,3,xsgames.co/randomusers/avatar.php?g=male
PMD1174,"Argono Sihombing, M.Ak",Inggris,32,Perempuan,Kabupaten Bekasi,S1,Dokter,+6281386712858,72000,180,2,xsgames.co/randomusers/avatar.php?g=female
PMD1175,Darmanto Tamba,Mandarin,32,Laki-laki,Kota Kendari,SD,Pedagang,+6289410531612,125000,240,4,xsgames.co/randomusers/avatar.php?g=male
PMD1176,Caturangga Prasetyo,Inggris,25,Perempuan,Kota Depok,S1,Pengusaha,+6286417805885,141000,60,3,xsgames.co/randomusers/avatar.php?g=female
PMD1177,Ikin Permadi,Mandarin,33,Perempuan,Badung,S1,Wartawan,+6287783133729,133000,360,2,xsgames.co/randomusers/avatar.php?g=female
PMD1178,Eva Laksita,Jepang,17,Perempuan,Karo,SD,Dokter,+6284424042284,95000,360,5,xsgames.co/randomusers/avatar.php?g=female
PMD1179,Ami Aryani,Inggris,25,Perempuan,Kota Tangerang,SMP,Dokter,+6289750571438,144000,240,2,xsgames.co/randomusers/avatar.php?g=female
PMD118,Olga Damanik,Jepang,33,Laki-laki,Bogor,SMA,Wiraswasta,+6286011959279,64000,240,4,xsgames.co/randomusers/avatar.php?g=male
PMD1180,"Cut Kiandra Ramadan, S.T.",Mandarin,39,Perempuan,Jambi,S2,Pedagang,+6287061324815,128000,180,5,xsgames.co/randomusers/avatar.php?g=female
PMD1181,Dinda Jailani,Mandarin,34,Perempuan,Padang,S1,Wiraswasta,+6288135099388,146000,180,1,xsgames.co/randomusers/avatar.php?g=female
PMD1182,Suci Wulandari,Jepang,36,Perempuan,Kota Makassar,SMP,Wiraswasta,+6289006149967,102000,240,2,xsgames.co/randomusers/avatar.php?g=female
PMD1183,Gilang Permadi,Mandarin,20,Laki-laki,Miami-Dade County,SMA,Wartawan,+6285698619593,64000,180,1,xsgames.co/randomusers/avatar.php?g=male
PMD1184,Jelita Pranowo,Inggris,28,Laki-laki,Davao del Norte,S1,PNS,+6287513900142,90000,300,5,xsgames.co/randomusers/avatar.php?g=male
PMD1185,Karen Wibowo,Mandarin,29,Perempuan,Kota Palembang,S2,Pedagang,+6285410323690,74000,180,2,xsgames.co/randomusers/avatar.php?g=female
PMD1186,Maya Kusmawati,Inggris,29,Laki-laki,Moskva,S1,Wartawan,+6281876398480,70000,60,1,xsgames.co/randomusers/avatar.php?g=male
PMD1187,Ika Pangestu,Jepang,17,Perempuan,Kota Bekasi,S2,Wiraswasta,+6288880469492,61000,120,4,xsgames.co/randomusers/avatar.php?g=female
PMD1188,Elvina Lailasari,Mandarin,40,Perempuan,Kota Makassar,SMA,Pengusaha,+6283878635964,107000,360,2,xsgames.co/randomusers/avatar.php?g=female
PMD1189,"Cakrabuana Waskita, S.Ked",Inggris,31,Laki-laki,Kabupaten Bengkulu Tengah,S1,Wiraswasta,+6284980238654,100000,60,3,xsgames.co/randomusers/avatar.php?g=male
PMD119,Tgk. Belinda Puspasari,Inggris,30,Perempuan,Kabupaten Deli Serdang,S1,Dokter,+6284136110528,61000,360,1,xsgames.co/randomusers/avatar.php?g=female
PMD1190,Ilsa Halimah,Jepang,33,Perempuan,Kota Yogyakarta,SMA,Wartawan,+6280732075731,101000,120,5,xsgames.co/randomusers/avatar.php?g=female
PMD1191,Viktor Halimah,Mandarin,33,Perempuan,Kabupaten Serdang Bedagai,S2,Dokter,+6280390119090,55000,60,4,xsgames.co/randomusers/avatar.php?g=female
PMD1192,Devi Yuniar,Mandarin,30,Perempuan,Kepulauan Seribu,SMA,Wiraswasta,+6282610342423,105000,60,1,xsgames.co/randomusers/avatar.php?g=female
PMD1193,Ida Usamah,Inggris,36,Perempuan,Palangka Raya,SD,PNS,+6282560367920,148000,60,4,xsgames.co/randomusers/avatar.php?g=female
PMD1194,Hartana Wibowo,Inggris,23,Laki-laki,Kota Semarang,SD,Guru,+6284221200506,64000,360,4,xsgames.co/randomusers/avatar.php?g=male
PMD1195,"Dt. Prayoga Sihombing, M.Pd",Inggris,24,Perempuan,Tangerang,S1,Pedagang,+6285239743735,148000,120,1,xsgames.co/randomusers/avatar.php?g=female
PMD1196,Elvina Rahayu,Mandarin,20,Perempuan,Central Aceh,SMP,Pengusaha,+6289874630679,56000,300,3,xsgames.co/randomusers/avatar.php?g=female
PMD1197,"Ganep Manullang, S.Sos",Mandarin,37,Perempuan,Ternate,S2,Pedagang,+6281073771170,63000,300,3,xsgames.co/randomusers/avatar.php?g=female
PMD1198,Cemeti Yulianti,Mandarin,38,Laki-laki,Kota Jayapura,S2,Wartawan,+6289252185051,118000,120,2,xsgames.co/randomusers/avatar.php?g=male
PMD1199,Ayu Prastuti,Jepang,28,Perempuan,Kabupaten Jepara,SD,Guru,+6285727165437,122000,300,5,xsgames.co/randomusers/avatar.php?g=female
PMD120,Kamila Astuti,Jepang,40,Perempuan,Subang,SMA,Dokter,+000062897879,148000,180,5,xsgames.co/randomusers/avatar.php?g=female
PMD1200,Gaman Pratiwi,Inggris,36,Perempuan,Kota Depok,S2,PNS,+6282051274714,61000,120,4,xsgames.co/randomusers/avatar.php?g=female
